https://syzkaller.appspot.com/bug?id=3d48c91ba894fb986f24e94797aca34b0149a6fc,possible deadlock in del_gendisk,2021/04/09,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=990e78116d38059c9306cf0560c1c4ed1cf358d3,2021-06-11,https://syzkaller.appspot.com/text?tag=ReproSyz&x=149748dfd00000,https://syzkaller.appspot.com/text?tag=KernelConfig&x=71698168f5f17484,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=c2131f7e73c9e9365613e323d65c7b9e5b910f56,2021/06/01,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=c76f48eb5c084b1e15c931ae8cc1826cd771d70d,2021-04-08,amd64
https://syzkaller.appspot.com/bug?id=396fb46bd515837eaf6e5f542a3829f67757471a,general protection fault in blk_mq_run_hw_queues,2021/07/01,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=16ad3db3b24cd9f70aa24e93cef0d4a83dece7ac,2021-07-15,https://syzkaller.appspot.com/text?tag=ReproSyz&x=17ded6ac300000,https://syzkaller.appspot.com/text?tag=KernelConfig&x=ef0afdedbe2d773d,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=dbe69e43372212527abf48609aba7fc39a6daa27,2021/07/01,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=4af5f2e0301311f88c420fcfc5f3c8611ade20ac,2021-06-11,amd64
https://syzkaller.appspot.com/bug?id=34f098756f33596efea4436ae996e6388f6dca48,WARNING: still has locks held in io_sq_thread,2021/03/28,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=82734c5b1b24c020d701cf90ccb075e43a5ccb07,2021-03-30,https://syzkaller.appspot.com/text?tag=ReproSyz&x=1043b216d00000,https://syzkaller.appspot.com/text?tag=KernelConfig&x=daeff30c2474a60f,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=81b1d39fd39a0ecfd30606714bcc05da586044f9,2021/03/29,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=dbe1bdbb39db7dfe80a903f0d267f62cf3f093d2,2021-03-27,amd64
https://syzkaller.appspot.com/bug?id=691c180c1f20d512cf64e521aa4524d2bbd90910,general protection fault in drm_client_buffer_vunmap,2020/11/26,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=874a52f9b693ed8bf7a92b3592a547ce8a684e6f,2021-03-11,https://syzkaller.appspot.com/text?tag=ReproSyz&x=17b98367500000,https://syzkaller.appspot.com/text?tag=KernelConfig&x=8aa30b9da402d224,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=36bbbd0e234d817938bdc52121a0f5473b3e58f5,2021/01/05,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=763aea17bf575ecea62e4e18c29a8452a770cb1e,2020-11-24,amd64
https://syzkaller.appspot.com/bug?id=c6361eff67aa5603086d1e3e13aa67c1e14359d4,memory leak in v2_read_file_info,2020/12/18,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=a4db1072e1a3bd7a8d9c356e1902b13ac5deb8ef,2021-01-05,https://syzkaller.appspot.com/text?tag=ReproSyz&x=104c7923500000,https://syzkaller.appspot.com/text?tag=KernelConfig&x=5385be4730967ab6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=d64c6f96ba86bd8b97ed8d6762a8c8cc1770d214,2020/12/18,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=11c514a99bb960941535134f0587102855e8ddee,2020-11-03,amd64
https://syzkaller.appspot.com/bug?id=bd699d3418ad3b9acb4fbbfb646adb9900395023,KASAN: null-ptr-deref Read in tcf_idrinfo_destroy,2020/09/25,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=396d7f23adf9e8c436dd81a69488b5b6a865acf8,2021-02-16,https://syzkaller.appspot.com/text?tag=ReproSyz&x=15f45814d00000,https://syzkaller.appspot.com/text?tag=KernelConfig&x=a53fd47f16f22f8c,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=291009f656e8eaebbdfd3a8d99f6b190a9ce9deb,2021/02/11,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=0fedc63fadf0404a729e73a35349481c8009c02f,2020-09-24,amd64
https://syzkaller.appspot.com/bug?id=91f769e6299331f7ab779fb44b4c269de4512e7b,general protection fault in kvm_hv_irq_routing_update,2021/02/22,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=919f4ebc598701670e80e31573a58f1f2d2bf918,2021-02-26,https://syzkaller.appspot.com/text?tag=ReproSyz&x=12faef12d00000,https://syzkaller.appspot.com/text?tag=KernelConfig&x=7a875029a795d230,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=a99163e9e708d5d773b7de6da952fcddc341f977,2021/02/23,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=8f014550dfb114cc7f42a517d20d2cf887a0b771,2021-02-09,amd64
https://syzkaller.appspot.com/bug?id=40e5681a93024cf304b4f643019374b21dbb0192,WARNING in iov_iter_revert (2),2021/02/12,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=3342ff2698e9720f4040cc458a2744b2b32f5c3a,2021-02-20,https://syzkaller.appspot.com/text?tag=ReproSyz&x=143aca4cd00000,https://syzkaller.appspot.com/text?tag=KernelConfig&x=6a218c95bd23063a,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=dcc0b49040c70ad827a7f3d58a21b01fdb14e749,2021/02/12,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=9bb48c82aced07698a2d08ee0f1475a6c4f6b266,2021-01-20,amd64
https://syzkaller.appspot.com/bug?id=fbfc3552d97e318404e40b42b360de0b2c5865e3,BUG: sleeping function called from invalid context in corrupted,2020/11/07,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=7bc40aedf24d31d8bea80e1161e996ef4299fb10,2020-11-13,https://syzkaller.appspot.com/text?tag=ReproSyz&x=14df611a500000,https://syzkaller.appspot.com/text?tag=KernelConfig&x=e791ddf0875adf65,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=bf3e76289cd28b87f679cd53e26d67fd708d718a,2020/11/07,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=dcd479e10a0510522a5d88b29b8f79ea3467d501,2020-10-30,amd64
https://syzkaller.appspot.com/bug?id=aaa35b314220404bbc2b1c66067b0f9a623baa89,KASAN: slab-out-of-bounds Write in xfrm_attr_cpy32,2020/10/21,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=d1949d045fd67eab8a32a579a8c1ab1681330854,2020-11-09,https://syzkaller.appspot.com/text?tag=ReproSyz&x=1388676c500000,https://syzkaller.appspot.com/text?tag=KernelConfig&x=61033507391c77ff,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=3cea11cd5e3b00d91caf0b4730194039b45c5891,2020/11/02,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=5106f4a8acff480e244300bc5097c0ad7048c3a2,2020-09-24,i386
