general protection fault in rdma_addr_size,https://syzkaller.appspot.com/bug?id=ee0dc3e7ce224b8359225bb7da0c168cf8c8283d
Repository: linux
Arch: i386
Finding: 2018-03-16 - 8f5fd927c3a7576d57248a2d7a0861c3f2795973
Guilty:  2006-12-12 - 75216638572f53612304c05a374f0246fe1d16da
Duplicate Names:
    general protection fault in rdma_addr_size
    general protection fault in ucma_connect
VMs:4
CPUs:4
Procs:24
Max time:30
Max attempts:3
Testing the finding commit.

2023-06-16 02:59:42
Session:   1
Template:  2018-03-13 - 08dacaa0b938aa2951de182c1dfe1862ebe2a20c
Syzkaller: 2018-03-13 - 08dacaa0b938aa2951de182c1dfe1862ebe2a20c
Kernel:    2018-03-16 - 8f5fd927c3a7576d57248a2d7a0861c3f2795973
Compiler:  gcc-8.0.1-20180301
Attempt 1:
    Time  Bug Name
      21  general protection fault in rdma_init_qp_attr
      21  general protection fault in rdma_init_qp_attr
      21  general protection fault in rdma_init_qp_attr
      23  general protection fault in cma_comp_exch
***   26  general protection fault in rdma_addr_size
The bug was found.

2023-06-16 06:42:48
Session:   4
Template:  2018-02-23 - e229ac7779c82d5cdf27243e7699a2175c785f80
Syzkaller: 2018-03-06 - c8a1847658268fbadf20aa486107f2e553a8c768
Kernel:    2018-03-06 - 86f84779d8e92a690b2f281175ea06b884cb6fa4
Attempt 1:
    Time  Bug Name
       2  lost connection to test machine
       2  lost connection to test machine
       2  lost connection to test machine
       2  lost connection to test machine
       2  lost connection to test machine
       2  lost connection to test machine
       2  lost connection to test machine
       2  lost connection to test machine
       3  lost connection to test machine
       3  lost connection to test machine
       3  lost connection to test machine
       3  lost connection to test machine
       3  lost connection to test machine
       3  lost connection to test machine
       3  lost connection to test machine
       3  lost connection to test machine
       4  lost connection to test machine
       4  lost connection to test machine
       4  lost connection to test machine
       4  lost connection to test machine
       4  lost connection to test machine
       4  lost connection to test machine
       5  lost connection to test machine
       5  lost connection to test machine
       5  lost connection to test machine
       5  lost connection to test machine
       5  lost connection to test machine
       5  lost connection to test machine
       6  lost connection to test machine
       6  lost connection to test machine
       6  lost connection to test machine
       6  lost connection to test machine
       6  lost connection to test machine
       6  lost connection to test machine
       6  lost connection to test machine
       6  lost connection to test machine
       7  lost connection to test machine
       7  lost connection to test machine
       7  lost connection to test machine
       7  lost connection to test machine
       7  lost connection to test machine
       7  lost connection to test machine
       7  lost connection to test machine
       7  lost connection to test machine
